Time [s],Value,Parity Error,Framing Error
1.940080000000000,0x8B,,Error
1.941180000000000,0xBE,Error,
1.942275000000000,0x6B,Error,Error
1.943425000000000,0xF7,,
1.944610000000000,0xFF,,
1.949390000000000,0xFF,,
1.951825000000000,0xFF,,
1.954595000000000,0xFF,,
1.956835000000000,0xFF,,
1.958315000000000,0xFF,,
1.959645000000000,0xF7,Error,
1.960845000000000,0xFF,,
1.969935000000000,0xFF,,
1.975010000000000,0xFF,,
1.979900000000000,0xFF,,Error
1.981030000000000,0xFF,,
1.983100000000000,0xFF,,
1.984460000000000,0xFF,,
1.987250000000000,0xFF,,
1.989830000000000,0xFF,,
1.991150000000000,0xFF,,
1.992365000000000,0xFF,,
1.994580000000000,0xFF,,
1.997355000000000,0xFF,,
1.998475000000000,0xFF,,
1.999895000000000,0x65,Error,Error
2.001045000000000,0x30,,Error
2.002155000000000,0x94,,
2.003250000000000,0x5A,,
2.004380000000000,0xFF,,
2.005480000000000,0xFF,,
2.008410000000000,0xFF,,
2.010185000000000,0xFF,,
2.016975000000000,0xFF,,
2.018725000000000,0xFF,,
2.019920000000000,0xC5,Error,
2.021115000000000,0xBF,,Error
2.022230000000000,0xF8,Error,
2.023655000000000,0xFD,Error,
2.034440000000000,0xFF,,
2.036010000000000,0xFF,,
2.039915000000000,0xBB,Error,
2.041125000000000,0x81,,Error
2.042235000000000,0xDA,Error,
2.044280000000000,0xFE,Error,
2.050655000000000,0xFF,,
2.052885000000000,0xFF,,
2.055250000000000,0xFF,,
2.056560000000000,0xFF,Error,
2.058320000000000,0xFF,,
2.059440000000000,0x9F,Error,Error
2.060585000000000,0x0B,Error,Error
2.061700000000000,0xD5,,
2.063115000000000,0xED,,
2.064425000000000,0xFF,,
2.073875000000000,0xBF,Error,
2.075110000000000,0xEB,,
2.076375000000000,0x1B,,Error
2.077480000000000,0xFF,,
2.078690000000000,0x7B,,
2.079810000000000,0xF2,Error,Error
2.080920000000000,0xD1,Error,
2.082040000000000,0x7F,,
2.083235000000000,0xFF,,
2.085105000000000,0xFF,,
2.086560000000000,0xFF,,
2.088225000000000,0xFF,,
2.089350000000000,0xBF,Error,
2.092165000000000,0xFF,,
2.093480000000000,0xFF,,
2.094700000000000,0xCE,Error,
2.095805000000000,0xAA,,
2.096965000000000,0xDB,,
2.098630000000000,0xFF,,Error
2.099940000000000,0x8D,Error,
2.101045000000000,0x1E,Error,Error
2.102255000000000,0x46,Error,Error
2.103365000000000,0xF7,Error,
2.104480000000000,0xB7,,
2.105910000000000,0xFF,Error,Error
2.107010000000000,0xFF,Error,
2.109030000000000,0xFF,,Error
2.110135000000000,0xFF,Error,
2.111240000000000,0xFF,Error,
2.113150000000000,0xFB,Error,Error
2.114250000000000,0xFF,,Error
2.115360000000000,0xB0,,
2.116625000000000,0x28,Error,
2.118415000000000,0xFF,,
2.119945000000000,0xF7,Error,
2.121145000000000,0xFF,,
2.129105000000000,0xFF,,
2.134615000000000,0xFF,,
2.140475000000000,0xFE,Error,
2.141725000000000,0xD4,Error,
2.142820000000000,0x7F,Error,Error
2.143935000000000,0xFF,,
2.145040000000000,0xFF,,
2.148000000000000,0xFF,,
2.150015000000000,0xFF,,
2.151205000000000,0xFF,,
2.154340000000000,0xFF,,
2.156405000000000,0xFF,,
2.159070000000000,0x7F,Error,
2.160240000000000,0x84,,
2.161345000000000,0x8A,Error,Error
2.162605000000000,0xE8,,Error
2.163905000000000,0xFF,,
2.165025000000000,0xFF,,
2.171245000000000,0xFF,,
2.172450000000000,0xFF,,
2.174340000000000,0xFF,,
2.176410000000000,0xFF,,
2.177530000000000,0xFF,,
2.183180000000000,0xFD,Error,
2.184475000000000,0xBF,Error,
2.188280000000000,0xFF,,
2.190955000000000,0xFF,,
2.192685000000000,0xFF,,
2.199925000000000,0xFF,,
2.201875000000000,0xFF,,Error
2.203000000000000,0xFF,,
2.204195000000000,0xFF,,
2.212195000000000,0xFF,,
2.215080000000000,0xFF,,
2.216285000000000,0xFF,,
2.217945000000000,0xFF,,
2.219275000000000,0x3F,Error,
2.220385000000000,0x8B,Error,Error
2.221490000000000,0x11,Error,
2.222740000000000,0xD4,,
2.223945000000000,0xFF,,Error
2.225075000000000,0xFF,,
2.229080000000000,0xFF,,
2.231785000000000,0xFF,,
2.239960000000000,0xBF,,Error
2.241095000000000,0xD0,Error,
2.242880000000000,0xFF,,
2.248375000000000,0xFF,,
2.251975000000000,0xFF,,
2.253485000000000,0xEF,Error,
2.254585000000000,0xFF,,
2.256420000000000,0xFF,,
2.257700000000000,0xFF,,
2.258975000000000,0xFE,Error,
2.260075000000000,0xD2,Error,Error
2.261230000000000,0xC4,Error,
2.262900000000000,0xAB,Error,Error
2.264220000000000,0xFF,,
2.265545000000000,0xFF,,
2.270490000000000,0xFF,,
2.272230000000000,0xFF,,
2.273615000000000,0xFF,,
2.274865000000000,0xF7,Error,
2.277000000000000,0xFF,,
2.278400000000000,0xFF,,
2.279985000000000,0xE5,Error,Error
2.281120000000000,0x38,Error,Error
2.282240000000000,0xD4,Error,
2.283360000000000,0x7B,,
2.284485000000000,0xFF,,
2.287570000000000,0xFF,,
2.291030000000000,0xFF,,
2.292195000000000,0xFF,,
2.293475000000000,0x7F,Error,
2.294570000000000,0xFF,Error,
2.295760000000000,0x58,Error,
2.296905000000000,0xBF,,
2.298365000000000,0xFB,Error,
2.299720000000000,0xA7,Error,Error
2.300925000000000,0x7F,,
2.302110000000000,0x69,,Error
2.303210000000000,0xBF,Error,
2.304395000000000,0xFF,,
2.305555000000000,0xFF,,
2.307100000000000,0xFF,,
2.308215000000000,0xFC,,
2.310215000000000,0xFF,,
2.311955000000000,0xFB,Error,
2.313345000000000,0xFB,Error,Error
2.314460000000000,0xEA,,
2.315840000000000,0xD9,Error,
2.317385000000000,0xFE,Error,
2.318545000000000,0xFF,,Error
2.319845000000000,0x9A,,Error
2.320985000000000,0x81,Error,
2.322085000000000,0x5B,Error,Error
2.323320000000000,0xDE,Error,
2.324495000000000,0xFB,Error,
2.325720000000000,0xFF,,
2.326865000000000,0xFF,,Error
2.328935000000000,0xFF,,Error
2.330040000000000,0xFF,,
2.331305000000000,0x9F,Error,Error
2.332440000000000,0xDF,Error,
2.334150000000000,0x65,,Error
2.335500000000000,0xA0,Error,
2.338195000000000,0xFF,,
2.341270000000000,0xFF,,
2.342920000000000,0x7F,Error,Error
2.344030000000000,0xFF,,
2.345310000000000,0xFF,,
2.348495000000000,0xFF,,
2.350745000000000,0xFF,,
2.355175000000000,0xFF,,
2.360015000000000,0xE7,Error,
2.361225000000000,0xBF,,Error
2.362325000000000,0x5F,,
2.363435000000000,0xEF,Error,
2.364535000000000,0xFF,,
2.370490000000000,0xFF,,
2.373285000000000,0xFF,Error,
2.374845000000000,0xFF,,
2.379090000000000,0xFF,,
2.380195000000000,0x2E,Error,
2.381290000000000,0x46,,
2.382400000000000,0x2B,,Error
2.383515000000000,0xF5,,
2.385055000000000,0xFD,Error,
2.387030000000000,0xFF,,
2.389585000000000,0xFF,,
2.391295000000000,0xFF,,
2.392730000000000,0xFF,,
2.394395000000000,0xFF,,
2.396545000000000,0xFF,,
2.401695000000000,0xBF,Error,Error
2.402795000000000,0xD6,,
2.403980000000000,0xFF,,
2.410065000000000,0xFF,,
2.413490000000000,0xFF,,
2.414720000000000,0xFF,,
2.418740000000000,0xFF,,
2.420730000000000,0xFF,,Error
2.421870000000000,0xCF,,Error
2.423030000000000,0xF7,Error,
2.424625000000000,0xFF,,
2.428570000000000,0xFF,,
2.434490000000000,0xFF,,
2.436160000000000,0xEF,Error,
2.437645000000000,0xFF,,
2.438810000000000,0xFF,,
2.439905000000000,0x5A,,Error
2.441065000000000,0x54,,
2.442175000000000,0x2C,Error,Error
2.443290000000000,0xF7,Error,
2.444515000000000,0xFB,Error,
2.452990000000000,0xFF,,
2.454650000000000,0xFB,Error,
2.455760000000000,0xFF,,
2.459750000000000,0x6B,Error,Error
2.460920000000000,0xFF,,
2.462445000000000,0xFF,,
2.464935000000000,0xFF,,
2.471315000000000,0xFF,,
2.473000000000000,0xFF,,
2.474400000000000,0xFF,,
2.475830000000000,0xFF,,
2.477945000000000,0xFF,,
2.480045000000000,0xF7,Error,
2.481250000000000,0xFF,,
2.491265000000000,0xFF,,
2.494415000000000,0xFF,,
2.498425000000000,0xFF,,
2.500745000000000,0xFF,,
2.502020000000000,0xB7,Error,
2.503455000000000,0xFB,Error,
2.504570000000000,0xFF,,
2.509040000000000,0xFF,,
2.510280000000000,0xFF,,
2.511560000000000,0xFF,,
2.513780000000000,0xFF,,
2.517930000000000,0xFF,,
2.521145000000000,0x46,Error,
2.522275000000000,0xB5,,
2.523485000000000,0xEF,Error,
2.532545000000000,0xFF,,
2.534940000000000,0xFF,,
2.537000000000000,0xFF,,
2.538390000000000,0xFF,,
2.540060000000000,0xB5,Error,
2.541350000000000,0x18,Error,Error
2.542500000000000,0xED,,
2.544040000000000,0xFF,,
2.550340000000000,0xFF,,
2.552835000000000,0xFF,Error,
2.554945000000000,0xFF,,
2.556455000000000,0xFF,,
2.561105000000000,0x7E,,
2.562235000000000,0xFF,,
2.564320000000000,0xFF,,
2.570030000000000,0xFF,,
2.571300000000000,0xFF,,
2.580100000000000,0xFE,Error,
2.581265000000000,0x88,,
2.582505000000000,0xB7,,
2.584325000000000,0xFF,,
2.588095000000000,0xFF,,
2.595240000000000,0xFF,,
2.597700000000000,0xFF,,
2.598890000000000,0xFF,,
2.600125000000000,0x14,,
2.601235000000000,0x9C,,Error
2.602380000000000,0xD4,Error,
2.603505000000000,0xEF,Error,
2.604875000000000,0xFF,,
2.610845000000000,0xFF,,
2.613705000000000,0xFF,,
2.614950000000000,0xFF,,
2.618605000000000,0xFF,,
2.620270000000000,0xBF,Error,
2.634475000000000,0xFF,,
2.636425000000000,0xFF,,
2.638560000000000,0xFF,,
2.639860000000000,0x95,Error,
2.640970000000000,0x07,,Error
2.642075000000000,0xB7,Error,
2.643270000000000,0xAB,Error,
2.644590000000000,0xFF,,
2.650030000000000,0xFF,,
2.651345000000000,0xFF,,
2.654890000000000,0xFF,,
2.656635000000000,0xFF,,
2.658790000000000,0xFF,,
2.660090000000000,0x21,,
2.661185000000000,0xD2,,Error
2.662315000000000,0xC5,,
2.663545000000000,0xFD,Error,
2.664845000000000,0xFF,,
2.669210000000000,0xFF,,
2.670990000000000,0xFF,,
2.672585000000000,0x1F,Error,Error
2.673745000000000,0xFF,,
2.675010000000000,0xEF,Error,
2.676295000000000,0xFF,,
2.677420000000000,0xFD,Error,
2.679000000000000,0xFD,Error,Error
2.680130000000000,0xFE,,
2.681290000000000,0xF9,,
2.682540000000000,0xFF,,
2.684200000000000,0xFF,,
2.685455000000000,0xF9,,
2.687325000000000,0xFF,,
2.688445000000000,0xFF,,
2.690460000000000,0xFF,,
2.691555000000000,0xEA,Error,
2.692940000000000,0xFD,Error,Error
2.694460000000000,0xFF,,
2.695645000000000,0xFF,,Error
2.697350000000000,0xF7,Error,
2.698765000000000,0xFF,,Error
2.700105000000000,0xE5,,
2.701310000000000,0x82,,Error
2.702425000000000,0xC2,Error,
2.703540000000000,0xF7,Error,
2.704650000000000,0xFB,Error,
2.706050000000000,0xFF,,Error
2.708130000000000,0xFF,,Error
2.709250000000000,0xFC,Error,
2.711250000000000,0xFD,Error,
2.712345000000000,0x8D,Error,Error
2.713450000000000,0xFF,,
2.714580000000000,0xFF,,
2.715695000000000,0xFF,,
2.720330000000000,0xFF,,Error
2.721440000000000,0xC0,,
2.722770000000000,0xF9,,
2.724835000000000,0xFF,,
2.731325000000000,0xFF,,
2.734840000000000,0xFF,,
2.737985000000000,0xFF,,
2.740120000000000,0xA1,,
2.741345000000000,0xA1,Error,
2.742460000000000,0xDB,,
2.743680000000000,0xFE,Error,
2.745170000000000,0xFF,,
2.746405000000000,0xFF,,
2.752545000000000,0xFF,,
2.754560000000000,0xFF,,
2.756570000000000,0xFF,,
2.758460000000000,0xFF,,
2.759780000000000,0x1B,,Error
2.760880000000000,0xC1,,Error
2.761990000000000,0x5B,Error,
2.763320000000000,0xAD,Error,
2.764620000000000,0xFF,,Error
2.766490000000000,0xFF,,
2.770110000000000,0xFF,,
2.772555000000000,0xFF,,
2.780125000000000,0xA5,Error,
2.781220000000000,0xDB,,
2.783380000000000,0xF5,,
2.785255000000000,0xFF,,
2.794475000000000,0xFF,,
2.800565000000000,0x22,Error,Error
2.801710000000000,0x13,Error,Error
2.803055000000000,0xAB,Error,Error
2.804165000000000,0xFF,,
2.805440000000000,0xFD,Error,
2.809570000000000,0xFF,,
2.814435000000000,0xFB,Error,
2.817085000000000,0xFF,,
2.818410000000000,0xFF,,
2.820130000000000,0xD9,,Error
2.821230000000000,0x5E,,Error
2.822415000000000,0xD6,,
2.823565000000000,0xEB,,
2.825240000000000,0xFF,,
2.830695000000000,0xFF,,
2.834170000000000,0xFF,,
2.836235000000000,0xFF,,
2.842560000000000,0xFF,,Error
2.852395000000000,0xFF,,
2.853890000000000,0xFF,,
2.855225000000000,0xFF,,
2.856795000000000,0xFF,,
2.858575000000000,0xFF,,
2.859925000000000,0x97,Error,
2.861025000000000,0x43,,Error
2.862140000000000,0xDD,,
2.863350000000000,0xBD,,Error
2.864475000000000,0xFE,Error,
2.865725000000000,0xFF,,
2.870460000000000,0xFF,,
2.872400000000000,0xFF,,
2.873900000000000,0xFF,,
2.875065000000000,0xFF,,
2.878310000000000,0xFF,,
2.880130000000000,0xED,,
2.881350000000000,0x68,,Error
2.882470000000000,0x52,Error,
2.883590000000000,0xEF,Error,
2.887040000000000,0xFE,Error,
2.888230000000000,0xFB,Error,
2.889375000000000,0xFD,Error,
2.890595000000000,0x77,,
2.891695000000000,0xFF,,
2.892880000000000,0x7F,Error,
2.894130000000000,0xFF,,
2.895480000000000,0xFB,Error,
2.896835000000000,0xFE,Error,
2.897980000000000,0xFF,,
2.899095000000000,0xFF,,
2.900475000000000,0xDE,,
2.902140000000000,0xBF,Error,
2.903235000000000,0x9A,Error,
2.905260000000000,0xFF,,
2.907340000000000,0xFF,,
2.908480000000000,0x9D,Error,
2.909630000000000,0x7D,,
2.910885000000000,0xDB,,
2.912545000000000,0xFF,,
2.913650000000000,0xFF,Error,
2.914875000000000,0x7F,Error,
2.916085000000000,0xDF,Error,
2.917745000000000,0xFF,,Error
2.919135000000000,0xBF,Error,Error
2.920280000000000,0x62,Error,Error
2.921400000000000,0x21,Error,
2.922495000000000,0x53,,
2.923595000000000,0xE7,,
2.924930000000000,0xFF,,
2.926070000000000,0xFF,,Error
2.927180000000000,0xFC,Error,
2.929185000000000,0x7F,Error,Error
2.930325000000000,0xE7,Error,
2.931420000000000,0xFF,,
2.932930000000000,0xFF,,
2.934430000000000,0xFB,Error,
2.940175000000000,0xAD,,
2.941365000000000,0xFE,Error,
2.943075000000000,0x6B,Error,Error
2.944935000000000,0xFF,,
2.954555000000000,0xFF,,
2.956220000000000,0xFF,,
2.957860000000000,0xFF,,
2.959135000000000,0xFF,,Error
2.960250000000000,0x16,Error,
2.961380000000000,0x9A,Error,Error
2.962500000000000,0x5F,,
2.963605000000000,0xEF,Error,
2.965230000000000,0xFD,Error,
2.970975000000000,0xFF,,
2.972695000000000,0xFF,,
2.974845000000000,0xFF,,
2.976810000000000,0xFF,,
2.977925000000000,0xFF,,
2.979155000000000,0xFF,,Error
2.980265000000000,0x50,Error,
2.981435000000000,0x84,,
2.982575000000000,0xEA,Error,Error
2.983675000000000,0xFD,Error,
2.984845000000000,0xFF,,
2.989385000000000,0xFF,,
2.990990000000000,0xFF,,
2.994840000000000,0xFF,,
3.003115000000000,0xFF,,Error
3.004410000000000,0xFF,,
3.007920000000000,0xFF,,
3.009565000000000,0xFF,,
3.014500000000000,0xFF,,
3.018585000000000,0xFF,,
3.020895000000000,0xFF,,Error
3.022045000000000,0xCC,,Error
3.023150000000000,0xEF,Error,
3.024440000000000,0xFF,,
3.025535000000000,0xFF,,
3.029495000000000,0xFF,,
3.031490000000000,0xFF,,
3.034225000000000,0xFF,,Error
3.035600000000000,0xFF,,
3.037840000000000,0xFF,,
3.039425000000000,0xBF,,
3.040645000000000,0x28,,Error
3.041770000000000,0x90,,
3.042870000000000,0xE9,Error,
3.043965000000000,0xFD,Error,
3.045100000000000,0xFF,,
3.050295000000000,0xFF,,
3.054345000000000,0xFF,,
3.055965000000000,0xFF,,
3.058460000000000,0xFF,,
3.060210000000000,0xED,,
3.061615000000000,0xFF,,
3.070265000000000,0xFF,,
3.071650000000000,0xFF,,
3.073340000000000,0xFF,,
3.075415000000000,0xFF,,
3.077865000000000,0xFF,,
3.079150000000000,0xFF,,Error
3.080280000000000,0xF8,Error,
3.081415000000000,0x9B,,Error
3.082530000000000,0x76,Error,
3.083640000000000,0xEF,Error,
3.084755000000000,0xFF,,
3.086570000000000,0xFF,,
3.091425000000000,0xFF,,
3.094525000000000,0xFF,,
3.095925000000000,0xFF,,
3.098830000000000,0xFF,Error,
3.099925000000000,0x2B,Error,Error
3.101060000000000,0x9A,Error,Error
3.102175000000000,0xB9,,
3.103355000000000,0x7F,Error,Error
3.104485000000000,0xFF,,
3.107925000000000,0xFF,,
3.110825000000000,0xFF,,
3.112315000000000,0xFF,,Error
3.113690000000000,0x5F,Error,Error
3.114800000000000,0xD3,Error,
3.116465000000000,0xBF,Error,Error
3.117895000000000,0xDF,Error,
3.119245000000000,0xFB,Error,
3.120430000000000,0x29,Error,Error
3.121530000000000,0xF5,,
3.122785000000000,0xF7,Error,
3.123920000000000,0xFF,Error,
3.125905000000000,0xFF,,Error
3.127020000000000,0xF9,,
3.130065000000000,0xFF,,Error
3.131200000000000,0xFF,,
3.132460000000000,0xB7,,
3.133600000000000,0xDD,,Error
3.134715000000000,0xEC,Error,
3.136305000000000,0xFF,,Error
3.138385000000000,0xFF,,Error
3.140210000000000,0xA9,Error,Error
3.141320000000000,0x9C,Error,Error
3.142450000000000,0xA4,,
3.143590000000000,0x7A,,Error
3.145065000000000,0xDF,Error,
3.146710000000000,0xFF,,Error
3.147830000000000,0xFF,Error,
3.149830000000000,0xFF,,Error
3.150950000000000,0xFD,Error,
3.152960000000000,0x6F,,Error
3.154075000000000,0xC9,Error,Error
3.155205000000000,0xFF,,
3.156715000000000,0xFF,,
3.161930000000000,0xBF,Error,Error
3.163045000000000,0xD7,,
3.164220000000000,0xEF,Error,
3.171690000000000,0xFF,,
3.174605000000000,0xFF,,
3.178945000000000,0xFF,,
3.180465000000000,0xA3,,Error
3.181565000000000,0x6F,Error,Error
3.182685000000000,0xAF,,
3.183960000000000,0xFD,Error,
3.185330000000000,0xFF,,
3.191500000000000,0xFF,,
3.192705000000000,0xFF,,
3.193980000000000,0xFF,,
3.195160000000000,0xFF,,
3.197145000000000,0xFF,,
3.198945000000000,0xFF,,
3.200240000000000,0xA7,Error,Error
3.201365000000000,0x43,Error,Error
3.202475000000000,0x85,Error,
3.203690000000000,0xA5,,
3.204945000000000,0xFF,,
3.210790000000000,0xFF,,
3.214000000000000,0xFF,,
3.220505000000000,0xFE,Error,
3.221605000000000,0xC2,Error,Error
3.222755000000000,0xF5,Error,
3.224995000000000,0xFF,,
3.239770000000000,0xFF,Error,
3.240975000000000,0xA3,Error,
3.242170000000000,0xF9,,
3.243455000000000,0xAF,,
3.244550000000000,0xFF,,
3.249135000000000,0xFF,,
3.250580000000000,0xFF,Error,
3.253770000000000,0xFF,,
3.255105000000000,0xFF,,
3.256925000000000,0xFF,,
3.258940000000000,0xFF,,
3.260260000000000,0xB1,Error,Error
3.261375000000000,0x00,,
3.262605000000000,0xCA,,
3.263715000000000,0xAD,Error,
3.264870000000000,0xFF,,
3.266315000000000,0xFF,,
3.272210000000000,0xFF,,
3.273750000000000,0xFF,,
3.274890000000000,0xFF,,
3.276970000000000,0xFF,,
3.278685000000000,0xFF,,
3.280280000000000,0xFF,,
3.284805000000000,0xFF,,
3.288015000000000,0xFF,,
3.290815000000000,0xFF,,
3.294380000000000,0xFF,,
3.297560000000000,0xFF,,
3.299440000000000,0xFF,,Error
3.303735000000000,0xFF,,
3.305340000000000,0xFD,Error,
3.311520000000000,0xFF,,
3.313785000000000,0xFF,,
3.320530000000000,0xB7,,
3.321635000000000,0xCA,,Error
3.322770000000000,0xF5,Error,
3.323890000000000,0xFA,,
3.325330000000000,0xFF,,
3.329150000000000,0xFF,,
3.337245000000000,0xFF,,
3.340295000000000,0xF7,Error,
3.341715000000000,0x20,Error,Error
3.342815000000000,0xD6,,
3.350515000000000,0xFF,,
3.352755000000000,0xFF,,
3.354060000000000,0xFF,,
3.360310000000000,0xD7,,
3.361770000000000,0xB7,,
3.363495000000000,0xBD,,
3.364590000000000,0xFF,,
3.372235000000000,0xFF,,
3.374030000000000,0xEF,Error,
3.375375000000000,0xFF,,
3.376890000000000,0xFF,,
3.380180000000000,0xCF,,Error
3.381335000000000,0xFE,Error,
3.382475000000000,0xBD,,
3.384020000000000,0xFF,,
3.394900000000000,0xFF,,
3.400315000000000,0xBF,,Error
3.402295000000000,0xFF,,
3.403425000000000,0xFF,,
3.404835000000000,0xBF,Error,
3.410140000000000,0xFF,,
3.412800000000000,0xFD,Error,
3.414960000000000,0xFF,,
3.420315000000000,0xA5,Error,
3.421595000000000,0x70,Error,
3.423750000000000,0xFF,,
3.425390000000000,0xFF,,
3.431820000000000,0xFF,,
3.434330000000000,0xFF,,
3.436315000000000,0xFF,,
3.438760000000000,0xFF,,
3.440315000000000,0xE7,Error,Error
3.441445000000000,0x60,,Error
3.442555000000000,0xB5,Error,
3.443795000000000,0xBD,,
3.444915000000000,0xFF,,
3.451865000000000,0xFF,,
3.453575000000000,0xFF,,
3.455235000000000,0xFF,,
3.457470000000000,0xFF,,
3.458810000000000,0xFF,,
3.463460000000000,0x7F,Error,
3.464590000000000,0xFF,,
3.471540000000000,0xFF,,
3.473050000000000,0xFF,,
3.474695000000000,0xFF,,
3.476510000000000,0xFF,,
3.482505000000000,0xFF,,Error
3.483640000000000,0xDE,,
3.484840000000000,0xFE,Error,
3.494680000000000,0xFB,Error,
3.500340000000000,0xED,Error,
3.501535000000000,0x8F,Error,Error
3.502650000000000,0x57,,
3.503760000000000,0xFF,,Error
3.505400000000000,0xFD,Error,
3.509910000000000,0xFF,,
3.511350000000000,0xFF,,
3.513325000000000,0xFD,Error,
3.514780000000000,0xFF,,
3.518810000000000,0xFF,,
3.520020000000000,0x2B,Error,
3.521115000000000,0x9C,Error,Error
3.522215000000000,0x6C,,Error
3.523340000000000,0xF7,,
3.524550000000000,0xEF,Error,
3.525650000000000,0xFF,,
3.527975000000000,0xFF,,
3.530670000000000,0xFF,,
3.531865000000000,0xFF,,
3.533570000000000,0xFF,,
3.535915000000000,0xFF,,
3.540130000000000,0x95,Error,
3.541225000000000,0x62,Error,
3.542320000000000,0xA2,Error,
3.543425000000000,0x14,,Error
3.544590000000000,0xF6,,
3.545685000000000,0x7A,Error,
3.546800000000000,0xFF,,Error
3.547900000000000,0xDF,Error,
3.549920000000000,0xFE,Error,
3.551275000000000,0xFF,,Error
3.552520000000000,0xFF,,
3.554185000000000,0xFF,,
3.555290000000000,0xFF,Error,
3.556475000000000,0xFC,,
3.557745000000000,0xFF,,
3.559390000000000,0xFF,,Error
3.560515000000000,0x8B,Error,Error
3.561780000000000,0xA5,Error,
3.562925000000000,0xD9,Error,Error
3.564090000000000,0xEC,Error,
3.565220000000000,0xF7,Error,
3.566670000000000,0xFF,,Error
3.567780000000000,0xFF,Error,
3.569790000000000,0xFF,,
3.570905000000000,0xFF,Error,
3.572910000000000,0xFF,Error,Error
3.574040000000000,0xFF,Error,
3.576030000000000,0xFF,,Error
3.578050000000000,0xFE,Error,
3.579155000000000,0xDF,Error,Error
3.580355000000000,0x67,Error,Error
3.581570000000000,0x80,,
3.582665000000000,0xDE,Error,
3.583760000000000,0x90,,
3.584860000000000,0xFF,,
3.594925000000000,0xFF,,
3.597080000000000,0xFF,,
3.598530000000000,0xFF,,
3.600565000000000,0xFF,,
3.612555000000000,0xFF,,
3.614740000000000,0xFF,,
3.616815000000000,0xFF,,
3.618405000000000,0xFF,,
3.620360000000000,0xC5,Error,
3.621560000000000,0x89,Error,Error
3.622675000000000,0xD6,Error,
3.623805000000000,0xEF,Error,
3.625205000000000,0xFF,,
3.628275000000000,0xFF,,
3.631675000000000,0xFF,,
3.634130000000000,0xFF,,
3.635535000000000,0xFF,,
3.637190000000000,0xFF,,
3.639680000000000,0x7E,Error,
3.640795000000000,0x28,Error,Error
3.641895000000000,0x14,Error,
3.643020000000000,0xFE,Error,Error
3.644160000000000,0xFF,,
3.653370000000000,0xFF,,
3.655495000000000,0xFF,,
3.657225000000000,0xFF,,
3.675075000000000,0xFF,,
3.676990000000000,0xFF,,
3.678555000000000,0xFF,,
3.679870000000000,0xBF,Error,
3.681085000000000,0x2D,Error,Error
3.682190000000000,0x56,,
3.683285000000000,0xEF,Error,Error
3.684415000000000,0xBF,,
3.688995000000000,0xFF,,
3.690370000000000,0xFF,,
3.694150000000000,0xFF,,
3.695315000000000,0xFF,,
3.701805000000000,0xBF,Error,Error
3.703055000000000,0xA9,,Error
3.704190000000000,0xFE,Error,
3.719665000000000,0xFF,,
3.720850000000000,0x21,,Error
3.722000000000000,0xC0,,
3.723155000000000,0xD7,,
3.724315000000000,0xFF,,
3.727920000000000,0xFF,,
3.734545000000000,0xFF,,
3.737710000000000,0xFF,,
3.738885000000000,0xFF,,
3.740395000000000,0xA1,,
3.741490000000000,0x11,Error,
3.742795000000000,0xE9,Error,Error
3.743920000000000,0xF5,,
3.745170000000000,0xFF,,
3.751430000000000,0xFF,,
3.752635000000000,0xFF,,
3.754160000000000,0xFF,,
3.759115000000000,0xFF,,
3.760395000000000,0xA5,Error,Error
3.761510000000000,0xA2,Error,Error
3.762665000000000,0x45,Error,
3.763765000000000,0x59,,
3.764945000000000,0xEF,Error,
3.766205000000000,0xFF,,
3.767545000000000,0xFF,,
3.768900000000000,0xFD,Error,
3.769995000000000,0xFE,,
3.772020000000000,0xFF,,
3.774100000000000,0xFF,,
3.775210000000000,0x9F,Error,
3.777040000000000,0xFF,,
3.778260000000000,0xFF,,
3.779365000000000,0xFF,Error,
3.780615000000000,0xA1,,
3.781800000000000,0x4C,,Error
3.782905000000000,0xA4,Error,
3.784035000000000,0xEA,Error,
3.785170000000000,0xF7,Error,
3.786435000000000,0xFE,Error,
3.787625000000000,0xFF,,Error
3.788745000000000,0xFF,Error,
3.790745000000000,0xFF,,Error
3.791865000000000,0x7F,Error,
3.793865000000000,0xFF,,Error
3.794990000000000,0xFF,Error,
3.796985000000000,0xFF,,Error
3.799070000000000,0xF9,,Error
3.800360000000000,0x39,,Error
3.801695000000000,0x03,Error,Error
3.802880000000000,0xA3,Error,
3.804125000000000,0xFD,Error,
3.805490000000000,0xFF,,
3.812180000000000,0xFF,,
3.813390000000000,0xFF,,
3.814495000000000,0xFF,,Error
3.817395000000000,0xFF,,
3.823360000000000,0xFF,,Error
3.833960000000000,0xFF,,
3.835055000000000,0xFF,,
3.838825000000000,0xFF,,
3.840200000000000,0xD5,,Error
3.841300000000000,0x62,Error,Error
3.842400000000000,0x25,Error,
3.843580000000000,0xFF,,
3.844920000000000,0xFF,,
3.848900000000000,0xFF,,
3.850925000000000,0xFF,,
3.852170000000000,0xFF,,
3.855335000000000,0xFF,,
3.856440000000000,0xFF,,
3.858240000000000,0xFF,,
3.859415000000000,0xFF,,Error
3.860590000000000,0x03,,Error
3.861865000000000,0x27,,Error
3.863005000000000,0xDB,,
3.864140000000000,0xFF,,
3.865765000000000,0xFF,,
3.870515000000000,0xFF,,
3.872145000000000,0xFF,,
3.874165000000000,0xFF,,
3.875805000000000,0xFF,,
3.877175000000000,0xFF,,
