Time [s],Value,Parity Error,Framing Error
1.047370000000000,0xEB,Error,Error
1.048480000000000,0x8D,,
1.049575000000000,0x5F,Error,
1.050770000000000,0xCD,Error,
1.051885000000000,0xEB,,Error
1.052985000000000,0xA1,,
1.054085000000000,0x5F,,
1.055235000000000,0x23,,Error
1.056485000000000,0x18,,
1.057630000000000,0x84,,Error
1.058900000000000,0xAD,,
1.060025000000000,0x26,Error,Error
1.061225000000000,0xF8,Error,
1.062325000000000,0xAD,Error,Error
1.063440000000000,0xFE,Error,
1.064615000000000,0xFF,,Error
1.066695000000000,0xFF,,Error
1.067825000000000,0xFF,Error,
1.069195000000000,0xFF,,
1.070455000000000,0xF7,Error,
1.071840000000000,0xFE,Error,
1.072945000000000,0xFF,,Error
1.074065000000000,0xFF,Error,
1.076070000000000,0xFF,,Error
1.078155000000000,0xFF,,Error
1.079640000000000,0xFD,Error,
1.080940000000000,0xFA,,
1.082320000000000,0xAD,Error,Error
1.083425000000000,0xF5,Error,
1.084710000000000,0xBD,,Error
1.085880000000000,0x3C,Error,Error
1.086985000000000,0x00,Error,Error
1.088095000000000,0x00,Error,Error
1.089210000000000,0x28,Error,Error
1.090325000000000,0xC6,Error,Error
1.091525000000000,0xB1,,
1.092880000000000,0xD7,,Error
1.093980000000000,0x1B,Error,Error
1.095220000000000,0x34,Error,
1.096415000000000,0xAB,,Error
1.098495000000000,0xE9,,
1.099590000000000,0x01,,Error
1.100905000000000,0x00,Error,Error
1.102105000000000,0x00,Error,Error
1.103250000000000,0xC0,,Error
1.104370000000000,0xA0,,Error
1.105535000000000,0x20,Error,Error
1.106655000000000,0x60,Error,Error
1.107780000000000,0xD0,Error,Error
1.108890000000000,0xBB,,
1.109990000000000,0xFB,Error,Error
1.111100000000000,0xFD,Error,
1.112280000000000,0xFD,Error,
1.113375000000000,0xDF,Error,Error
1.114485000000000,0xFE,,
1.115765000000000,0xBF,Error,
1.117030000000000,0xEF,Error,
1.118575000000000,0x2D,,Error
1.119700000000000,0x54,,
1.120860000000000,0x18,,Error
1.121960000000000,0x96,Error,
1.123080000000000,0xAF,,Error
1.124190000000000,0x57,Error,Error
1.125295000000000,0xEE,Error,
1.126480000000000,0xF6,,
1.127870000000000,0xFE,Error,
1.128975000000000,0xFF,,Error
1.130650000000000,0xFF,,
1.132100000000000,0xFF,,
1.133200000000000,0xFF,Error,
1.135220000000000,0xFF,Error,Error
1.136545000000000,0xBF,Error,
1.137910000000000,0xF7,Error,
1.139120000000000,0xE9,,Error
1.140285000000000,0x02,Error,Error
1.141400000000000,0x84,Error,
1.142500000000000,0x58,Error,Error
1.143660000000000,0xED,Error,
1.144790000000000,0x1B,,
1.145935000000000,0x30,Error,Error
1.147050000000000,0x00,Error,
1.148145000000000,0x48,Error,
1.149240000000000,0xEC,Error,Error
1.150405000000000,0xFA,,
1.152070000000000,0xDF,Error,
1.153165000000000,0x01,,Error
1.154360000000000,0x77,,
1.155505000000000,0x95,,
1.156840000000000,0xB7,Error,
1.158210000000000,0x06,Error,
1.159355000000000,0x00,Error,Error
1.160465000000000,0x00,Error,Error
1.161575000000000,0x00,Error,Error
1.162740000000000,0x00,Error,
1.163835000000000,0x80,Error,Error
1.165020000000000,0x38,,Error
1.166150000000000,0x34,,Error
1.167250000000000,0x08,,
1.168345000000000,0x18,Error,Error
1.169460000000000,0x6E,Error,
1.170690000000000,0xD7,,Error
1.171815000000000,0xFD,,
1.173685000000000,0xFE,Error,
1.174855000000000,0xFF,,Error
1.176940000000000,0xFF,,Error
1.178415000000000,0xDF,Error,
1.179670000000000,0x01,,Error
1.180795000000000,0x08,Error,Error
1.181950000000000,0x94,,
1.183100000000000,0xEE,,
1.184200000000000,0xFF,,Error
1.185325000000000,0xFF,,Error
1.187360000000000,0xFF,,Error
1.188460000000000,0xFF,Error,
1.190485000000000,0xFF,,Error
1.191605000000000,0xFF,Error,
1.193160000000000,0xF7,Error,
1.194455000000000,0xFF,,
1.195695000000000,0x0B,Error,Error
1.197050000000000,0x20,,Error
1.198345000000000,0x00,Error,Error
1.199695000000000,0x10,,Error
1.200895000000000,0x0A,Error,Error
1.202125000000000,0xAD,,
1.203360000000000,0xAD,Error,Error
1.204460000000000,0x11,Error,
1.205645000000000,0x7F,Error,
1.206790000000000,0x9F,,
1.208560000000000,0x49,Error,Error
1.209665000000000,0xD7,,Error
1.210780000000000,0xA5,Error,
1.211890000000000,0x42,Error,Error
1.213020000000000,0x2D,Error,Error
1.214160000000000,0x03,,Error
1.215390000000000,0x00,,Error
1.217045000000000,0x0C,Error,Error
1.218235000000000,0x7A,Error,
1.219340000000000,0xC3,Error,Error
1.220455000000000,0xC5,Error,
1.221590000000000,0x39,,Error
1.222880000000000,0x0C,,
1.223980000000000,0xA7,,
1.225080000000000,0xEF,Error,Error
1.226185000000000,0xF7,Error,
1.227665000000000,0xFF,,Error
1.228785000000000,0x90,Error,
1.229935000000000,0x7F,Error,
1.231825000000000,0xFF,,Error
1.232950000000000,0xFF,,
1.234165000000000,0x8E,,Error
1.235360000000000,0xDD,,Error
1.236610000000000,0xF6,,
1.237885000000000,0xFD,Error,
1.239105000000000,0x3F,,Error
1.240380000000000,0x0C,,Error
1.241490000000000,0x10,,
1.242590000000000,0x2B,,Error
1.243705000000000,0xD7,,
1.244995000000000,0xFB,Error,
1.246285000000000,0xFE,Error,
1.247430000000000,0xFF,,Error
1.248540000000000,0xFF,Error,
1.249940000000000,0xDF,Error,
1.251590000000000,0xFF,,
1.252685000000000,0xFA,Error,
1.253855000000000,0x7E,,
1.255545000000000,0x0C,Error,Error
1.256790000000000,0x00,Error,Error
1.257995000000000,0x80,Error,
1.259665000000000,0x21,Error,Error
1.260815000000000,0x54,Error,Error
1.261960000000000,0xD8,,
1.263280000000000,0xFB,Error,
1.264420000000000,0xEE,Error,
1.265670000000000,0x97,Error,
1.267440000000000,0x0B,Error,Error
1.268550000000000,0xFD,,Error
1.269660000000000,0xD7,,
1.270760000000000,0xBF,,
1.271935000000000,0x4E,,Error
1.273090000000000,0x84,Error,Error
1.274205000000000,0xC0,,
1.275300000000000,0xFB,Error,Error
1.276445000000000,0x70,,Error
1.277560000000000,0x70,,Error
1.278680000000000,0xB8,,Error
1.279825000000000,0xAA,Error,
1.281140000000000,0xA6,Error,
1.282260000000000,0x7A,Error,
1.283380000000000,0x6F,,
1.284745000000000,0xFD,Error,
1.286470000000000,0xFF,,Error
1.287820000000000,0xBF,Error,
1.289625000000000,0xFB,Error,
1.291690000000000,0xFF,,
1.293775000000000,0xFF,,
1.295625000000000,0xFD,Error,
1.296845000000000,0xFF,,
1.297940000000000,0xFF,Error,
1.299705000000000,0x83,,Error
1.300820000000000,0x7D,,Error
1.301940000000000,0xFC,,
1.303095000000000,0x6B,Error,Error
1.304505000000000,0xDD,Error,
1.305700000000000,0x6F,Error,Error
1.306825000000000,0x44,Error,Error
1.307930000000000,0x44,Error,Error
1.309040000000000,0x80,Error,Error
1.310140000000000,0xF4,Error,
1.311240000000000,0xFE,Error,
1.312410000000000,0xFB,,
1.313740000000000,0x03,Error,Error
1.314855000000000,0xEE,Error,
1.316125000000000,0x95,,
1.317390000000000,0x2F,Error,Error
1.318830000000000,0x06,Error,Error
1.319980000000000,0x00,Error,Error
1.321185000000000,0x00,,Error
1.322810000000000,0x60,Error,Error
1.323920000000000,0x34,,Error
1.325030000000000,0x29,,Error
1.326145000000000,0x18,Error,Error
1.327260000000000,0x74,,
1.328505000000000,0x97,,Error
1.329610000000000,0xDF,,
1.330760000000000,0xFF,,Error
1.331900000000000,0xFF,Error,
1.333190000000000,0xEE,,
1.334355000000000,0xF7,Error,
1.335785000000000,0xFF,,Error
1.337865000000000,0x2D,,Error
1.338980000000000,0xBB,Error,
1.340160000000000,0x28,,Error
1.341305000000000,0x00,,
1.342400000000000,0xC9,Error,
1.343695000000000,0x54,Error,Error
1.344825000000000,0xBB,Error,Error
1.345930000000000,0xF9,,
1.347230000000000,0xFF,,Error
1.348340000000000,0xFF,Error,
1.349565000000000,0xFF,,
1.351390000000000,0xFF,,Error
1.352490000000000,0xFF,Error,
1.353745000000000,0xBF,Error,
1.355450000000000,0xFE,Error,
1.356595000000000,0xFF,,Error
1.358035000000000,0xDF,Error,
1.359710000000000,0x85,,Error
1.360825000000000,0x30,Error,Error
1.361925000000000,0xAE,,
1.363155000000000,0xAB,,
1.364395000000000,0x6B,,
1.365490000000000,0x12,Error,Error
1.366600000000000,0x02,,Error
1.367780000000000,0x10,,Error
1.368890000000000,0xB0,,
1.370000000000000,0xF6,,
1.371365000000000,0xDF,Error,
1.372470000000000,0x09,,
1.373655000000000,0x77,,
1.374800000000000,0x95,,
1.375960000000000,0xDF,,
1.377085000000000,0x67,,Error
1.378645000000000,0x00,Error,Error
1.379775000000000,0x00,Error,Error
1.381040000000000,0x00,Error,Error
1.382185000000000,0x00,,Error
1.383320000000000,0x00,Error,
1.384415000000000,0x0C,Error,
1.385510000000000,0xE6,,Error
1.386615000000000,0x02,,Error
1.387755000000000,0x23,,Error
1.388855000000000,0xED,Error,
1.390220000000000,0xDF,Error,Error
1.391360000000000,0xFF,,
1.392930000000000,0xFF,,Error
1.394040000000000,0xFF,Error,
1.395930000000000,0xFE,Error,
1.397095000000000,0xFF,,Error
1.398745000000000,0x77,,Error
1.399910000000000,0x09,Error,Error
1.401105000000000,0x00,,Error
1.402230000000000,0xB4,Error,
1.403345000000000,0xFA,,Error
1.404460000000000,0xFF,Error,
1.406475000000000,0xFF,,Error
1.407580000000000,0xFF,Error,
1.409600000000000,0xFF,,Error
1.410725000000000,0xFF,,
1.411945000000000,0xFF,,
1.413215000000000,0xEF,Error,
1.414800000000000,0x0B,Error,Error
1.416165000000000,0x20,,Error
1.417310000000000,0x00,Error,Error
1.418660000000000,0x40,,Error
1.419760000000000,0x00,Error,Error
1.421040000000000,0x74,Error,Error
1.422220000000000,0xB5,,
1.423455000000000,0x07,Error,Error
1.424585000000000,0xEF,,
1.425875000000000,0x95,,
1.427645000000000,0x09,,Error
1.428745000000000,0x81,Error,Error
1.429910000000000,0x94,,
1.431025000000000,0x21,,Error
1.432125000000000,0x98,,
1.433230000000000,0x40,,Error
1.434380000000000,0x00,Error,
1.435620000000000,0xA0,Error,Error
1.437170000000000,0x04,,Error
1.438335000000000,0x06,Error,Error
1.439675000000000,0x29,Error,Error
1.440840000000000,0x01,Error,Error
1.441955000000000,0x89,,
1.443060000000000,0xA4,,Error
1.444215000000000,0xD7,,
1.445320000000000,0x57,,
1.446510000000000,0x9D,Error,
1.447630000000000,0xFD,Error,
1.448830000000000,0xFF,,Error
1.449940000000000,0x96,Error,
1.451065000000000,0x7F,,
1.452990000000000,0xFF,,Error
1.454110000000000,0xFD,,
1.455345000000000,0xA7,,
1.456530000000000,0xDD,,Error
1.457775000000000,0xF6,,
1.459235000000000,0xAF,Error,Error
1.460455000000000,0x29,Error,Error
1.461585000000000,0x82,,Error
1.462775000000000,0xD6,,
1.463975000000000,0xFF,,
1.465075000000000,0xF7,Error,
1.466515000000000,0xFF,Error,Error
1.467625000000000,0xFF,Error,
1.469635000000000,0xFF,,
1.470740000000000,0xFF,Error,
1.472490000000000,0xFB,Error,
1.473795000000000,0xFB,Error,
1.474890000000000,0xFF,,Error
1.476665000000000,0x0C,Error,Error
1.477960000000000,0x00,Error,Error
1.479310000000000,0x00,Error,
1.480405000000000,0x0A,,
1.481580000000000,0xC2,Error,Error
1.482685000000000,0xA9,,Error
1.484130000000000,0xDF,Error,
1.485700000000000,0x77,,
1.486835000000000,0x97,Error,
1.488605000000000,0x1B,,Error
1.489730000000000,0xFF,,Error
1.490840000000000,0xAF,Error,
1.491935000000000,0x5A,,
1.493105000000000,0x2C,Error,Error
1.494245000000000,0x84,Error,Error
1.495350000000000,0x60,,
1.496685000000000,0x2D,Error,Error
1.497830000000000,0x36,,
1.498925000000000,0x07,,Error
1.500075000000000,0x54,,
1.501200000000000,0xAB,,
1.502405000000000,0xBA,Error,
1.503520000000000,0xFD,Error,
1.504795000000000,0xF7,Error,
1.506260000000000,0xFF,,Error
1.507825000000000,0xEF,Error,
1.509385000000000,0xFF,,Error
1.510505000000000,0xFB,Error,
1.512210000000000,0xFB,Error,
1.513550000000000,0xFF,,Error
1.514685000000000,0xFF,Error,
1.516675000000000,0xFF,,Error
1.518470000000000,0xFB,Error,
1.519765000000000,0xB7,Error,Error
1.520975000000000,0xC1,,Error
1.522085000000000,0x5E,Error,
1.523305000000000,0xFF,,
1.524820000000000,0xFD,Error,
1.526055000000000,0xFB,Error,Error
1.527165000000000,0x81,Error,Error
1.528270000000000,0xC0,Error,Error
1.529380000000000,0xA8,Error,
1.530485000000000,0x14,,
1.531780000000000,0xBA,Error,
1.533515000000000,0xDD,,Error
1.534615000000000,0x03,Error,Error
1.535835000000000,0x77,,
1.536980000000000,0x95,,
1.538750000000000,0xE9,,Error
1.539970000000000,0x00,Error,
1.541065000000000,0x08,,Error
1.542295000000000,0x00,Error,Error
1.543420000000000,0x80,Error,Error
1.544585000000000,0xD0,,Error
1.545685000000000,0x30,Error,Error
1.546910000000000,0x38,,Error
1.548025000000000,0xEA,,
1.549360000000000,0xBF,Error,Error
1.551125000000000,0xFF,,
1.552495000000000,0xFF,,Error
1.553610000000000,0xEF,,
1.554770000000000,0x7F,Error,
1.555915000000000,0xBF,Error,
1.557680000000000,0xFF,,Error
1.558930000000000,0xCB,Error,
1.560025000000000,0x85,,Error
1.561135000000000,0x00,,Error
1.562315000000000,0xE0,,
1.563430000000000,0x6B,Error,
1.564565000000000,0x54,Error,Error
1.565665000000000,0xBB,Error,Error
1.566770000000000,0xFB,Error,
1.568090000000000,0xFF,,Error
1.570165000000000,0xFF,,
1.571280000000000,0xFF,Error,
1.573290000000000,0xFF,,Error
1.574740000000000,0xDF,Error,
1.576300000000000,0xFE,Error,
1.577445000000000,0xFF,,Error
1.578840000000000,0xBF,,
1.579965000000000,0x09,Error,
1.581060000000000,0x04,,
1.582175000000000,0x28,,Error
1.583325000000000,0xF5,,
1.584430000000000,0x6B,Error,
1.585560000000000,0x8D,Error,Error
1.586670000000000,0x02,Error,Error
1.587775000000000,0x42,Error,Error
1.588890000000000,0x22,,Error
1.590000000000000,0x56,,
1.591180000000000,0xFF,,Error
1.592305000000000,0xEF,Error,
1.593570000000000,0x8B,Error,
1.594755000000000,0xDD,Error,
1.595860000000000,0xE5,Error,
1.597420000000000,0xEB,Error,Error
1.598775000000000,0x20,,Error
1.600025000000000,0x00,Error,
1.601120000000000,0x20,Error,Error
1.602310000000000,0x00,Error,Error
1.603465000000000,0x22,Error,
1.604645000000000,0x03,Error,Error
1.605770000000000,0x00,Error,
1.607040000000000,0x80,Error,Error
1.608150000000000,0xDD,,Error
1.609275000000000,0xDD,,
1.610480000000000,0xF7,Error,
1.611935000000000,0xFF,,
1.613045000000000,0xFF,Error,
1.614435000000000,0xDF,Error,
1.615705000000000,0xF7,Error,
1.616805000000000,0xFB,Error,
1.617950000000000,0xCD,,
1.619125000000000,0x5E,,Error
1.620315000000000,0x05,Error,Error
1.621490000000000,0x20,Error,Error
1.622670000000000,0x2A,Error,Error
1.623805000000000,0xDF,Error,
1.625095000000000,0xF7,Error,
1.626530000000000,0xFF,,Error
1.627645000000000,0xFF,Error,
1.629650000000000,0xFF,,Error
1.630785000000000,0xFF,,
1.632055000000000,0xBF,Error,
1.633815000000000,0x2B,,Error
1.634915000000000,0x81,Error,Error
1.636430000000000,0x00,Error,Error
1.637630000000000,0x00,Error,Error
1.638905000000000,0x30,Error,Error
1.640005000000000,0x20,,
1.641100000000000,0x42,Error,Error
1.642280000000000,0x05,Error,Error
1.643380000000000,0xBA,,
1.644545000000000,0xBB,Error,Error
1.645685000000000,0xFF,Error,
1.646835000000000,0x67,Error,
1.647980000000000,0x30,Error,
1.649075000000000,0x40,Error,Error
1.650205000000000,0x2D,Error,
1.651305000000000,0xCA,,Error
1.652420000000000,0x6E,,Error
1.653530000000000,0x30,Error,Error
1.654635000000000,0x30,Error,Error
1.656290000000000,0x6E,Error,
1.657540000000000,0xDD,Error,Error
1.659005000000000,0x7D,Error,Error
1.660145000000000,0x5A,Error,Error
1.661320000000000,0x11,Error,Error
1.662480000000000,0x2D,Error,Error
1.663595000000000,0x7A,Error,
1.664850000000000,0xDF,,
1.665945000000000,0x6F,Error,Error
1.667105000000000,0x14,Error,Error
1.668215000000000,0x06,,
1.669310000000000,0x62,,
1.670415000000000,0xBD,Error,
1.671530000000000,0xFC,,
1.672945000000000,0x99,,Error
1.674060000000000,0x01,,
1.675235000000000,0x77,,
1.676380000000000,0x95,,
1.677535000000000,0x5F,,
1.678665000000000,0x69,Error,Error
1.679925000000000,0x02,,Error
1.681025000000000,0x00,Error,Error
1.682270000000000,0x00,Error,Error
1.683415000000000,0x06,Error,
1.684535000000000,0x07,Error,Error
1.685790000000000,0x10,Error,
1.686930000000000,0x80,,Error
1.688045000000000,0xD9,Error,Error
1.689195000000000,0xEE,Error,
1.690785000000000,0xFF,,Error
1.692335000000000,0xEF,Error,
1.693900000000000,0xFF,,Error
1.695145000000000,0x78,,
1.696470000000000,0x6F,Error,
1.697645000000000,0x30,Error,Error
1.698765000000000,0x02,,Error
1.699915000000000,0x08,,Error
1.701075000000000,0x00,Error,Error
1.702285000000000,0x02,,Error
1.703400000000000,0xFF,,
1.704570000000000,0x19,Error,Error
1.705710000000000,0x01,Error,
1.706860000000000,0x77,,
1.708005000000000,0x95,,
1.709770000000000,0xFD,Error,
1.710870000000000,0xAF,Error,Error
1.712020000000000,0x92,,Error
1.713215000000000,0x06,Error,Error
1.714315000000000,0x20,Error,
1.715435000000000,0xA0,,Error
1.717270000000000,0x00,Error,
1.718555000000000,0x80,,Error
1.719660000000000,0x51,,
1.720755000000000,0x05,Error,Error
1.721855000000000,0x22,,
1.723000000000000,0xF4,,
1.724325000000000,0xFD,Error,
1.725525000000000,0xFF,,Error
1.726775000000000,0x7C,Error,
1.728650000000000,0x93,Error,Error
1.729780000000000,0xCD,,Error
1.730895000000000,0x85,,Error
1.732035000000000,0x43,,
1.733130000000000,0x29,,Error
1.734425000000000,0xA8,Error,
1.735670000000000,0x2F,Error,
1.736990000000000,0x0C,Error,Error
1.738485000000000,0x77,,
1.739595000000000,0x97,Error,Error
1.740730000000000,0x42,,
1.741825000000000,0x94,,Error
1.742930000000000,0x0A,Error,Error
1.744045000000000,0x18,Error,Error
1.745190000000000,0x00,Error,Error
1.746395000000000,0x1C,,Error
1.747500000000000,0x1A,Error,
1.748595000000000,0x24,Error,Error
1.749710000000000,0x07,,
1.750810000000000,0xFE,Error,Error
1.751935000000000,0xF7,Error,Error
1.753050000000000,0xF9,Error,
1.754585000000000,0xFF,,Error
1.755765000000000,0xFB,Error,
1.757140000000000,0xFF,,Error
1.758390000000000,0x78,,
1.759610000000000,0xC5,Error,Error
1.760810000000000,0x21,Error,Error
1.762100000000000,0x00,Error,
1.763195000000000,0x00,,Error
1.764330000000000,0x80,,Error
1.765510000000000,0x1C,,Error
1.766630000000000,0xF9,,
1.767925000000000,0xF9,Error,Error
1.769035000000000,0x43,Error,Error
1.770215000000000,0xF7,Error,
1.771335000000000,0xD7,,
1.773125000000000,0xED,,Error
1.774225000000000,0xA5,Error,Error
1.775400000000000,0x00,Error,Error
1.776730000000000,0x00,Error,Error
1.777885000000000,0xA0,,Error
1.778995000000000,0x50,Error,Error
1.780320000000000,0x08,,Error
1.781605000000000,0x06,Error,Error
1.782755000000000,0xC9,Error,
1.783850000000000,0xEB,Error,
1.785130000000000,0xBE,,
1.786895000000000,0xEF,Error,Error
1.788025000000000,0xEF,,
1.790020000000000,0xE5,Error,
1.791125000000000,0xFF,,
1.792410000000000,0xBB,,Error
1.793560000000000,0x12,,
1.794655000000000,0x00,Error,Error
1.797115000000000,0x30,Error,Error
1.798335000000000,0xFA,,
1.799555000000000,0x2A,Error,Error
1.800820000000000,0x01,,
1.801940000000000,0xD2,,
1.803045000000000,0x95,,
1.804340000000000,0xAF,,Error
1.805620000000000,0x3A,Error,Error
1.806735000000000,0x01,,Error
1.807855000000000,0x20,,Error
1.808975000000000,0x82,Error,Error
1.810095000000000,0xFE,,
1.811190000000000,0xBD,Error,Error
1.812305000000000,0x48,Error,Error
1.813460000000000,0x0C,Error,Error
1.814575000000000,0x7A,Error,
1.815740000000000,0xD7,Error,Error
1.817305000000000,0xED,,
1.818865000000000,0xE5,Error,Error
1.820055000000000,0x28,Error,Error
1.821290000000000,0xA4,,
1.822385000000000,0xD6,,
1.823525000000000,0xEB,,
1.824905000000000,0x85,,Error
1.826005000000000,0xFE,Error,
1.827185000000000,0xFF,,Error
1.828305000000000,0xFF,Error,
1.829750000000000,0xFF,,
1.831035000000000,0xEA,,
1.832345000000000,0xDF,Error,Error
1.834465000000000,0xFF,,Error
1.836535000000000,0xFF,,Error
1.837790000000000,0x7F,Error,
1.839345000000000,0xBB,Error,Error
1.840475000000000,0x00,Error,Error
1.841585000000000,0x84,Error,
1.842685000000000,0x72,,
1.843815000000000,0xEF,Error,
1.844910000000000,0xFF,,Error
1.846950000000000,0xFF,,Error
1.848055000000000,0xFF,Error,
1.849240000000000,0xFE,Error,
1.851130000000000,0xFF,,Error
1.852465000000000,0xB5,,
1.853560000000000,0x24,Error,Error
1.854685000000000,0xE2,,
1.856260000000000,0xDF,Error,
1.857365000000000,0xFD,Error,
1.858570000000000,0x7E,,
1.859715000000000,0xD1,Error,Error
1.860925000000000,0x71,,
1.862040000000000,0x95,,Error
1.863155000000000,0xB6,Error,Error
1.864255000000000,0xD4,,
1.865405000000000,0xCF,,Error
1.866515000000000,0xA0,,
1.867810000000000,0x98,Error,Error
1.868915000000000,0x84,,Error
1.870015000000000,0xCD,,
1.871130000000000,0x7A,Error,
1.872305000000000,0x51,,Error
1.873535000000000,0x9C,,Error
1.874645000000000,0xF6,,
1.875810000000000,0xD7,,
1.876915000000000,0xED,Error,
1.878935000000000,0xFF,Error,Error
1.880105000000000,0x21,Error,Error
1.881235000000000,0x52,Error,Error
1.882345000000000,0xBD,Error,
1.883575000000000,0xEF,Error,Error
1.885180000000000,0xF7,Error,Error
1.886325000000000,0xFF,Error,
1.888310000000000,0xFF,,Error
1.889430000000000,0xFF,,
1.891440000000000,0xFF,,Error
1.892550000000000,0xFF,Error,
1.893645000000000,0xFF,Error,
1.894935000000000,0xFF,,
1.896595000000000,0xFF,,
1.897700000000000,0xFF,,
1.899775000000000,0x4A,Error,Error
1.900895000000000,0x14,Error,
1.902055000000000,0x00,Error,Error
1.903230000000000,0x00,Error,Error
1.904395000000000,0x00,Error,Error
1.905650000000000,0xCC,Error,Error
1.906765000000000,0xE8,,
1.908365000000000,0xDD,,Error
1.909480000000000,0xA1,Error,
1.910650000000000,0x7F,Error,
1.911795000000000,0xF5,,
1.913565000000000,0xFD,,
1.914675000000000,0x81,Error,Error
1.917285000000000,0x00,Error,Error
1.918565000000000,0x60,Error,Error
1.919740000000000,0x10,,Error
1.920840000000000,0x08,,Error
1.921980000000000,0x00,Error,Error
1.923160000000000,0xB2,,Error
1.924280000000000,0xD7,Error,Error
1.925415000000000,0xDF,,
1.927400000000000,0xFD,Error,Error
1.928515000000000,0xEE,Error,
1.929690000000000,0xFF,,
1.930840000000000,0xFF,,
1.932625000000000,0xFF,,Error
1.933850000000000,0x5F,,
1.935125000000000,0xDF,Error,
1.936620000000000,0xFE,Error,
1.937805000000000,0xFF,,Error
1.939155000000000,0xA7,,
1.940300000000000,0x48,,Error
1.941410000000000,0x04,Error,
1.942555000000000,0xB1,,Error
1.943670000000000,0xF5,,
1.944785000000000,0xFB,Error,
1.946125000000000,0xFF,,Error
1.947225000000000,0xFF,Error,
1.949245000000000,0xFF,,Error
1.950355000000000,0x7F,Error,
1.951825000000000,0xFF,,
1.953410000000000,0xFF,,Error
1.954595000000000,0xFF,Error,
1.956530000000000,0xFF,,Error
1.957765000000000,0x7E,,
1.958865000000000,0x3F,,Error
1.960090000000000,0x00,Error,Error
1.961190000000000,0x09,Error,Error
1.962320000000000,0x40,,Error
1.963470000000000,0x60,Error,Error
1.964680000000000,0x18,Error,Error
1.965795000000000,0xFD,Error,
1.967035000000000,0xFF,,Error
1.968165000000000,0x09,Error,
1.969325000000000,0x77,,
1.970470000000000,0x9F,,
1.972235000000000,0xEF,,Error
1.973355000000000,0x91,,
1.974450000000000,0x10,,Error
1.976770000000000,0x00,Error,Error
1.977950000000000,0x00,Error,Error
1.979130000000000,0x80,,Error
1.980230000000000,0x40,Error,Error
1.981350000000000,0x10,,Error
1.982615000000000,0x0C,Error,Error
1.983740000000000,0xEE,,
1.984935000000000,0xD7,,Error
1.986295000000000,0xBA,Error,
1.987725000000000,0xFB,Error,
1.989105000000000,0xFF,,
1.990210000000000,0xFF,Error,
1.992125000000000,0xFE,Error,
1.993275000000000,0xFF,,Error
1.994375000000000,0xDB,Error,
1.996400000000000,0xFF,,Error
1.998400000000000,0xFE,Error,
1.999525000000000,0x07,Error,Error
2.000710000000000,0x04,,
2.001810000000000,0xA9,Error,Error
2.002920000000000,0x95,Error,
2.004125000000000,0xDD,,
2.005245000000000,0xEF,Error,
2.006820000000000,0xFF,,Error
2.007930000000000,0xFF,Error,
2.009960000000000,0x4B,,Error
2.011075000000000,0xC5,Error,Error
2.012205000000000,0x29,Error,Error
2.013315000000000,0xB0,,Error
2.014420000000000,0x00,Error,Error
2.015720000000000,0xA0,,
2.016975000000000,0xAF,,
2.018220000000000,0x1B,Error,Error
2.019410000000000,0x24,Error,
2.020505000000000,0x52,Error,Error
2.021700000000000,0x50,Error,Error
2.022830000000000,0x80,,Error
2.023930000000000,0x40,,Error
2.025050000000000,0x00,Error,Error
2.026150000000000,0x00,Error,Error
2.027275000000000,0x1C,,Error
2.028400000000000,0x0E,,
2.029520000000000,0xB9,Error,Error
2.030645000000000,0x3C,,
2.031915000000000,0x9A,,
2.033370000000000,0xBB,Error,
2.034550000000000,0xFC,Error,
2.035765000000000,0xFF,,Error
2.037010000000000,0x79,Error,Error
2.038885000000000,0xE5,Error,Error
2.040010000000000,0x72,Error,
2.041125000000000,0x01,Error,Error
2.042235000000000,0x5A,,Error
2.043390000000000,0xA4,Error,
2.044555000000000,0xEF,Error,
2.046165000000000,0xFF,,Error
2.047310000000000,0xFF,Error,
2.048560000000000,0xA7,,
2.049705000000000,0xDF,Error,Error
2.050805000000000,0xFD,Error,
2.052410000000000,0xFF,,Error
2.053520000000000,0xFF,Error,
2.055250000000000,0xFB,Error,
2.056560000000000,0xFF,Error,Error
2.058320000000000,0xFB,Error,
2.059440000000000,0x9D,,Error
2.060585000000000,0x0A,,Error
2.061700000000000,0xD4,Error,
2.062810000000000,0x6B,Error,Error
2.063930000000000,0xEF,,
2.065235000000000,0xFF,,
2.066975000000000,0xF9,,Error
2.068105000000000,0xFF,Error,
2.069885000000000,0x5C,Error,
2.070980000000000,0x8B,Error,Error
2.072095000000000,0x12,Error,
2.073875000000000,0xFF,Error,
2.075110000000000,0xF7,Error,
2.076580000000000,0xFB,Error,
2.077930000000000,0xFF,Error,
2.079285000000000,0x17,Error,
2.080385000000000,0x39,,Error
2.081495000000000,0xD9,,Error
2.082820000000000,0x6B,Error,Error
2.083955000000000,0x15,,Error
2.085060000000000,0x36,Error,
2.086275000000000,0x0C,,
2.087370000000000,0xA0,,
2.088465000000000,0x30,Error,Error
2.089915000000000,0x5B,Error,Error
2.091015000000000,0xA5,Error,
2.092165000000000,0xC2,Error,
2.093350000000000,0xB7,,
2.094505000000000,0xDD,Error,
2.095625000000000,0xFF,,
2.097205000000000,0xFF,,Error
2.099290000000000,0x5F,,Error
2.100445000000000,0x17,Error,
2.101620000000000,0x2D,,Error
2.102730000000000,0x97,,
